rok	wiek	liczba_m	liczba_k
2039	63	256622	282152
2039	64	243297	270388
2039	65	230056	257712
2039	66	215816	245831
2039	67	203152	234252
2039	68	189337	223076
2039	69	179182	213103
2039	70	167168	203555
2039	71	159553	196766
2039	72	153120	192022
2039	73	148339	189935
2039	74	144666	188765
2039	75	142167	189297
2039	76	138545	189575
2039	77	133357	186626
2039	78	130828	188882
2039	79	130364	194640
2039	80	130498	200428
2039	81	126084	199562
2039	82	118659	194625
2039	83	108201	183146
2039	84	99185	174247
2039	85	85518	156548
2039	86	75724	143883
2039	87	65593	129414
2039	88	55965	115764
2039	89	46516	98605
2039	90	37731	83474
2039	91	30942	70371
2039	92	23772	56530
2039	93	17450	43373
2039	94	9936	25932
2039	95	7596	20873
2039	96	5645	16059
2039	97	4129	12246
2039	98	3185	9907
2039	99	2378	7671
2039	100	4474	15970
2040	0	143255	135276
2040	1	143487	135460
2040	2	143655	135650
2040	3	143967	135879
2040	4	144304	136216
2040	5	144959	136858
2040	6	145827	137719
2040	7	146997	138820
2040	8	148260	140036
2040	9	149739	141409
2040	10	151038	142709
2040	11	152502	144070
2040	12	153985	145449
2040	13	155897	147296
2040	14	158110	149436
2040	15	160076	151393
2040	16	161697	152883
2040	17	163814	155111
2040	18	161851	154423
2040	19	178870	170509
2040	20	186135	177636
2040	21	198608	189197
2040	22	207434	197048
2040	23	215736	206160
2040	24	207028	197874
2040	25	202438	193465
2040	26	203545	194823
2040	27	199567	191359
2040	28	209304	199904
2040	29	208873	199433
2040	30	220600	211078
2040	31	220977	213801
2040	32	216650	210860
2040	33	201675	196531
2040	34	191407	186502
2040	35	184191	179669
2040	36	178696	173612
2040	37	174598	171007
2040	38	176734	172765
2040	39	182288	178985
2040	40	186566	184083
2040	41	187954	185774
2040	42	193823	191121
2040	43	201399	199925
2040	44	209232	207550
2040	45	213937	214086
2040	46	226339	227567
2040	47	235820	236103
2040	48	244148	245220
2040	49	258412	258897
2040	50	262777	264685
2040	51	263186	266010
2040	52	268131	273486
2040	53	271756	276373
2040	54	281304	288854
2040	55	296035	304608
2040	56	302850	312496
2040	57	307906	321100
2040	58	296017	308739
2040	59	279203	295446
2040	60	280480	299696
2040	61	275667	294938
2040	62	263013	285551
2040	63	256686	280789
2040	64	252073	280055
2040	65	238613	268200
2040	66	225277	255446
2040	67	211049	243466
2040	68	198337	231775
2040	69	184567	220505
2040	70	174382	210439
2040	71	162451	200736
2040	72	154740	193807
2040	73	148195	188814
2040	74	143210	186446
2040	75	139291	184982
2040	76	136483	185110
2040	77	132598	184999
2040	78	127130	181653
2040	79	124197	183365
2040	80	123121	188226
2040	81	122486	192899
2040	82	117549	190903
2040	83	109697	184863
2040	84	99103	172496
2040	85	90013	162659
2040	86	76892	144822
2040	87	67466	131861
2040	88	57825	117455
2040	89	48853	103992
2040	90	40161	87555
2040	91	32154	73163
2040	92	25970	60825
2040	93	19657	48103
2040	94	14161	36288
2040	95	7934	21309
2040	96	5944	16809
2040	97	4327	12645
2040	98	3105	9436
2040	99	2334	7446
2040	100	4690	16451
2041	0	143923	135915
2041	1	144322	136241
2041	2	144416	136338
2041	3	144516	136422
2041	4	144696	136585
2041	5	144912	136803
2041	6	145435	137344
2041	7	146186	138092
2041	8	147281	139072
2041	9	148446	140230
2041	10	149856	141538
2041	11	151126	142802
2041	12	152552	144113
2041	13	154008	145492
2041	14	155900	147313
2041	15	158114	149436
2041	16	160034	151373
2041	17	161580	152887
2041	18	163662	155100
2041	19	161628	154412
2041	20	178622	170494
2041	21	186009	177594
2041	22	198459	189185
2041	23	207301	197049
2041	24	215576	206178
2041	25	206932	197904
2041	26	202373	193494
2041	27	203469	194886
2041	28	199534	191410
2041	29	209233	199960
2041	30	208846	199478
2041	31	220499	211136
2041	32	220914	213855
2041	33	216587	210886
2041	34	201573	196566
2041	35	191372	186530
2041	36	184163	179686
2041	37	178614	173621
2041	38	174486	170978
2041	39	176610	172746
2041	40	182100	178904
2041	41	186345	184002
2041	42	187665	185695
2041	43	193452	190994
2041	44	200929	199768
2041	45	208721	207317
2041	46	213304	213802
2041	47	225575	227279
2041	48	234945	235762
2041	49	243083	244783
2041	50	257195	258404
2041	51	261398	264099
2041	52	261621	265407
2041	53	266432	272763
2041	54	269841	275642
2041	55	279063	287962
2041	56	293452	303593
2041	57	299960	311287
2041	58	304683	319778
2041	59	292596	307339
2041	60	275730	293961
2041	61	276648	298040
2041	62	271564	293130
2041	63	258757	283658
2041	64	252181	278729
2041	65	247262	277803
2041	66	233708	265874
2041	67	220344	253011
2041	68	206099	240907
2041	69	193364	229130
2041	70	179661	217795
2041	71	169499	207552
2041	72	157584	197752
2041	73	149806	190582
2041	74	143105	185396
2041	75	137950	182741
2041	76	133748	180941
2041	77	130669	180703
2041	78	126459	180094
2041	79	120754	176407
2041	80	117360	177373
2041	81	115640	181247
2041	82	114242	184604
2041	83	108742	181409
2041	84	100554	174228
2041	85	89998	161140
2041	86	81007	150580
2041	87	68578	132854
2041	88	59535	119795
2041	89	50526	105612
2041	90	42225	92459
2041	91	34269	76840
2041	92	27028	63342
2041	93	21514	51847
2041	94	15994	40331
2041	95	11324	29871
2041	96	6233	17213
2041	97	4571	13266
2041	98	3249	9766
2041	99	2281	7124
2041	100	4793	16677
2042	0	144532	136471
2042	1	144993	136886
2042	2	145266	137135
2042	3	145284	137115
2042	4	145250	137138
2042	5	145315	137174
2042	6	145386	137291
2042	7	145799	137720
2042	8	146478	138346
2042	9	147465	139263
2042	10	148571	140362
2042	11	149941	141637
2042	12	151184	142841
2042	13	152577	144159
2042	14	154006	145510
2042	15	155906	147317
2042	16	158076	149415
2042	17	159922	151376
2042	18	161427	152876
2042	19	163440	155084
2042	20	161405	154410
2042	21	178503	170471
2042	22	185874	177582
2042	23	198350	189193
2042	24	207151	197067
2042	25	215474	206206
2042	26	206861	197934
2042	27	202312	193548
2042	28	203421	194948
2042	29	199488	191473
2042	30	209221	200013
2042	31	208775	199540
2042	32	220440	211177
2042	33	220847	213901
2042	34	216474	210904
2042	35	201514	196589
2042	36	191339	186532
2042	37	184061	179689
2042	38	178484	173591
2042	39	174375	170961
2042	40	176438	172676
2042	41	181900	178824
2042	42	186062	183943
2042	43	187332	185583
2042	44	193005	190841
2042	45	200454	199567
2042	46	208114	207046
2042	47	212609	213544
2042	48	224737	226941
2042	49	233929	235366
2042	50	241968	244313
2042	51	255856	257838
2042	52	259866	263514
2042	53	259982	264705
2042	54	264556	272051
2042	55	267710	274802
2042	56	276634	287009
2042	57	290692	302444
2042	58	296847	310000
2042	59	301196	318345
2042	60	288964	305803
2042	61	271999	292345
2042	62	272560	296237
2042	63	267188	291204
2042	64	254240	281606
2042	65	247422	276527
2042	66	242224	275419
2042	67	228631	263365
2042	68	215204	250397
2042	69	200979	238190
2042	70	188258	226324
2042	71	174676	214831
2042	72	164478	204485
2042	73	152597	194506
2042	74	144711	187154
2042	75	137875	181747
2042	76	132521	178790
2042	77	128101	176675
2042	78	124659	175971
2042	79	120140	174934
2042	80	114156	170714
2042	81	110278	170876
2042	82	107895	173536
2042	83	105739	175521
2042	84	99745	171068
2042	85	91400	162877
2042	86	81055	149312
2042	87	72300	138273
2042	88	60590	120816
2042	89	52084	107827
2042	90	43734	94019
2042	91	36072	81253
2042	92	28831	66617
2042	93	22435	54083
2042	94	17533	43525
2042	95	12807	33270
2042	96	8914	24165
2042	97	4801	13622
2042	98	3436	10276
2042	99	2400	7385
2042	100	4863	16649
2043	0	144871	136811
2043	1	145615	137447
2043	2	145937	137788
2043	3	146144	137924
2043	4	146020	137836
2043	5	145873	137732
2043	6	145790	137663
2043	7	145755	137667
2043	8	146091	137977
2043	9	146666	138543
2043	10	147594	139391
2043	11	148656	140466
2043	12	150003	141677
2043	13	151205	142893
2043	14	152581	144178
2043	15	154004	145512
2043	16	155882	147301
2043	17	157959	149419
2043	18	159771	151364
2043	19	161214	152863
2043	20	163227	155079
2043	21	161309	154406
2043	22	178372	170457
2043	23	185783	177598
2043	24	198222	189194
2043	25	207044	197111
2043	26	215400	206234
2043	27	206795	197995
2043	28	202270	193619
2043	29	203388	195010
2043	30	199474	191540
2043	31	209171	200080
2043	32	208743	199589
2043	33	220370	211203
2043	34	220738	213923
2043	35	216402	210904
2043	36	201443	196606
2043	37	191253	186528
2043	38	183925	179655
2043	39	178384	173566
2043	40	174220	170898
2043	41	176251	172609
2043	42	181650	178766
2043	43	185735	183838
2043	44	186918	185454
2043	45	192557	190645
2043	46	199883	199322
2043	47	207451	206802
2043	48	211872	213224
2043	49	223757	226582
2043	50	232869	234924
2043	51	240748	243806
2043	52	254391	257268
2043	53	258254	262830
2043	54	258188	264023
2043	55	262508	271235
2043	56	265441	273914
2043	57	274075	285952
2043	58	287716	301215
2043	59	293503	308612
2043	60	297524	316768
2043	61	285120	304150
2043	62	268054	290596
2043	63	268274	294314
2043	64	262611	289113
2043	65	249525	279411
2043	66	242467	274165
2043	67	237048	272831
2043	68	223383	260667
2043	69	209937	247593
2043	70	195768	235306
2043	71	183131	223258
2043	72	169572	211705
2043	73	159367	201157
2043	74	147490	191048
2043	75	139529	183503
2043	76	132528	177851
2043	77	127010	174606
2043	78	122310	172111
2043	79	118550	170972
2043	80	113679	169350
2043	81	107378	164512
2043	82	103031	163692
2043	83	99997	165071
2043	84	97149	165613
2043	85	90797	160028
2043	86	82468	151030
2043	87	72476	137206
2043	88	64001	125873
2043	89	53128	108865
2043	90	45176	96104
2043	91	37448	82725
2043	92	30429	70550
2043	93	23987	56959
2043	94	18334	45472
2043	95	14089	35977
2043	96	10110	26971
2043	97	6889	19187
2043	98	3635	10571
2043	99	2560	7792
2043	100	5005	16895
2044	0	144911	136848
2044	1	145967	137791
2044	2	146565	138355
2044	3	146814	138581
2044	4	146890	138643
2044	5	146644	138431
2044	6	146354	138230
2044	7	146164	138034
2044	8	146049	137930
2044	9	146277	138172
2044	10	146799	138673
2044	11	147684	139499
2044	12	148715	140509
2044	13	150027	141729
2044	14	151206	142913
2044	15	152576	144178
2044	16	153986	145499
2044	17	155772	147307
2044	18	157810	149405
2044	19	159559	151358
2044	20	161005	152855
2044	21	163140	155071
2044	22	161207	154407
2044	23	178281	170492
2044	24	185678	177612
2044	25	198134	189226
2044	26	206970	197142
2044	27	215338	206303
2044	28	206732	198057
2044	29	202229	193684
2044	30	203386	195077
2044	31	199437	191619
2044	32	209133	200127
2044	33	208708	199622
2044	34	220259	211223
2044	35	220662	213920
2044	36	216314	210928
2044	37	201346	196576
2044	38	191101	186475
2044	39	183805	179641
2044	40	178224	173495
2044	41	174055	170842
2044	42	176010	172560
2044	43	181337	178666
2044	44	185327	183707
2044	45	186489	185268
2044	46	192020	190418
2044	47	199260	199090
2044	48	206736	206498
2044	49	210960	212887
2044	50	222751	226166
2044	51	231744	234439
2044	52	239364	243276
2044	53	252839	256607
2044	54	256476	262168
2044	55	256201	263242
2044	56	260307	270368
2044	57	263015	272916
2044	58	271319	284808
2044	59	284521	299889
2044	60	289949	307090
2044	61	293603	315069
2044	62	281021	302358
2044	63	263851	288716
2044	64	263711	292227
2044	65	257783	286880
2044	66	244581	277064
2044	67	237324	271634
2044	68	231654	270056
2044	69	217969	257785
2044	70	204539	244633
2044	71	190463	232163
2044	72	177824	220037
2044	73	164324	208302
2044	74	154084	197601
2044	75	142250	187375
2044	76	134163	179615
2044	77	127058	173744
2044	78	121308	170131
2044	79	116358	167273
2044	80	112224	165570
2044	81	106977	163258
2044	82	100369	157675
2044	83	95534	155774
2044	84	91929	155858
2044	85	88499	155042
2044	86	81977	148496
2044	87	73807	138921
2044	88	64222	125020
2044	89	56164	113545
2044	90	46131	97138
2044	91	38727	84679
2044	92	31633	71923
2044	93	25358	60433
2044	94	19639	47986
2044	95	14762	37679
2044	96	11130	29249
2044	97	7820	21471
2044	98	5231	14932
2044	99	2712	8057
2044	100	5238	17398
2045	0	144605	136548
2045	1	146016	137842
2045	2	146934	138712
2045	3	147449	139158
2045	4	147565	139295
2045	5	147526	139240
2045	6	147120	138937
2045	7	146735	138599
2045	8	146456	138300
2045	9	146238	138130
2045	10	146411	138304
2045	11	146893	138779
2045	12	147742	139548
2045	13	148744	140562
2045	14	150026	141746
2045	15	151203	142916
2045	16	152557	144165
2045	17	153883	145506
2045	18	155618	147294
2045	19	157605	149408
2045	20	159357	151349
2045	21	160917	152834
2045	22	163047	155086
2045	23	161128	154445
2045	24	178201	170528
2045	25	185620	177636
2045	26	198049	189263
2045	27	206926	197219
2045	28	215295	206349
2045	29	206673	198136
2045	30	202243	193746
2045	31	203341	195158
2045	32	199419	191682
2045	33	209117	200154
2045	34	208620	199666
2045	35	220184	211203
2045	36	220576	213944
2045	37	216171	210890
2045	38	201180	196507
2045	39	190975	186443
2045	40	183629	179573
2045	41	178053	173431
2045	42	173826	170799
2045	43	175719	172471
2045	44	180935	178531
2045	45	184911	183530
2045	46	185990	185053
2045	47	191433	190193
2045	48	198587	198822
2045	49	205871	206167
2045	50	210019	212504
2045	51	221688	225692
2045	52	230433	233921
2045	53	237927	242673
2045	54	251110	255959
2045	55	254530	261385
2045	56	254077	262403
2045	57	257947	269375
2045	58	260387	271838
2045	59	268318	283559
2045	60	281112	298423
2045	61	286145	305443
2045	62	289420	313205
2045	63	276658	300415
2045	64	259410	286672
2045	65	258892	289961
2045	66	252702	284476
2045	67	239436	274496
2045	68	231964	268866
2045	69	226074	267068
2045	70	212423	254698
2045	71	199036	241357
2045	72	184977	228807
2045	73	172372	216525
2045	74	158912	204627
2045	75	148641	193805
2045	76	136818	183410
2045	77	128680	175475
2045	78	121401	169298
2045	79	115451	165348
2045	80	110190	161980
2045	81	105666	159611
2045	82	100042	156468
2045	83	93117	150071
2045	84	87874	147068
2045	85	83790	145921
2045	86	79973	143895
2045	87	73440	136600
2045	88	65445	126589
2045	89	56414	112790
2045	90	48817	101311
2045	91	39616	85609
2045	92	32754	73609
2045	93	26400	61618
2045	94	20791	50917
2045	95	15830	39749
2045	96	11687	30631
2045	97	8629	23277
2045	98	5958	16714
2045	99	3876	11368
2045	100	5491	17939
2046	0	143958	135954
2046	1	145718	137550
2046	2	146994	138765
2046	3	147825	139522
2046	4	148202	139880
2046	5	148210	139893
2046	6	148000	139743
2046	7	147499	139315
2046	8	147037	138863
2046	9	146641	138499
2046	10	146376	138261
2046	11	146502	138412
2046	12	146954	138832
2046	13	147774	139597
2046	14	148738	140585
2046	15	150028	141748
2046	16	151188	142906
2046	17	152449	144172
2046	18	153734	145495
2046	19	155416	147296
2046	20	157400	149400
2046	21	159277	151338
2046	22	160827	152833
2046	23	162977	155141
2046	24	161070	154463
2046	25	178138	170589
2046	26	185567	177676
2046	27	198018	189336
2046	28	206896	197283
2046	29	215241	206411
2046	30	206653	198213
2046	31	202211	193814
2046	32	203329	195227
2046	33	199396	191720
2046	34	209041	200200
2046	35	208569	199661
2046	36	220091	211216
2046	37	220439	213901
2046	38	215995	210827
2046	39	201039	196439
2046	40	190785	186380
2046	41	183448	179498
2046	42	177825	173390
2046	43	173556	170717
2046	44	175336	172342
2046	45	180534	178357
2046	46	184417	183315
2046	47	185438	184840
2046	48	190802	189937
2046	49	197782	198510
2046	50	204962	205807
2046	51	209038	212054
2046	52	220457	225209
2046	53	229061	233346
2046	54	236341	242082
2046	55	249202	255192
2046	56	252450	260564
2046	57	251791	261453
2046	58	255395	268320
2046	59	257529	270692
2046	60	265145	282200
2046	61	277449	296839
2046	62	282092	303658
2046	63	284955	311212
2046	64	272028	298314
2046	65	254721	284481
2046	66	253844	287562
2046	67	247426	281871
2046	68	234064	271734
2046	69	226430	265928
2046	70	220350	263912
2046	71	206765	251344
2046	72	193342	237914
2046	73	179335	225180
2046	74	166742	212725
2046	75	153342	200733
2046	76	143033	189743
2046	77	131250	179225
2046	78	122995	171031
2046	79	115588	164599
2046	80	109396	160177
2046	81	103797	156219
2046	82	98876	153022
2046	83	92882	148980
2046	84	85727	141776
2046	85	80181	137779
2046	86	75762	135524
2046	87	71707	132468
2046	88	65200	124584
2046	89	57550	114307
2046	90	49110	100728
2046	91	41959	89414
2046	92	33567	74531
2046	93	27362	63152
2046	94	21672	52013
2046	95	16790	42232
2046	96	12552	32377
2046	97	9084	24443
2046	98	6585	18143
2046	99	4424	12755
2046	100	6545	20787
2047	0	142994	135033
2047	1	145075	136968
2047	2	146699	138472
2047	3	147891	139582
2047	4	148583	140254
2047	5	148842	140482
2047	6	148685	140402
2047	7	148376	140120
2047	8	147812	139580
2047	9	147223	139064
2047	10	146775	138631
2047	11	146472	138369
2047	12	146564	138466
2047	13	146984	138889
2047	14	147772	139616
2047	15	148737	140587
2047	16	150019	141741
2047	17	151079	142914
2047	18	152300	144159
2047	19	153536	145497
2047	20	155219	147287
2047	21	157321	149395
2047	22	159188	151347
2047	23	160760	152877
2047	24	162917	155172
2047	25	161037	154524
2047	26	178110	170656
2047	27	185546	177740
2047	28	197981	189408
2047	29	206873	197346
2047	30	215228	206494
2047	31	206601	198288
2047	32	202202	193880
2047	33	203302	195255
2047	34	199346	191771
2047	35	208989	200215
2047	36	208506	199689
2047	37	219962	211164
2047	38	220239	213841
2047	39	215841	210744
2047	40	200836	196358
2047	41	190583	186313
2047	42	183205	179440
2047	43	177556	173314
2047	44	173186	170592
2047	45	174946	172188
2047	46	180065	178154
2047	47	183871	183115
2047	48	184834	184601
2047	49	190041	189645
2047	50	196935	198175
2047	51	203988	205369
2047	52	207910	211595
2047	53	219168	224693
2047	54	227534	232752
2047	55	234590	241381
2047	56	247179	254408
2047	57	250194	259623
2047	58	249326	260445
2047	59	252621	267201
2047	60	254512	269406
2047	61	261724	280721
2047	62	273557	295138
2047	63	277778	301746
2047	64	280234	309062
2047	65	267167	296060
2047	66	249780	282154
2047	67	248601	284959
2047	68	241932	279058
2047	69	228530	268790
2047	70	220758	262820
2047	71	214526	260475
2047	72	200928	247796
2047	73	187486	234182
2047	74	173518	221278
2047	75	160955	208712
2047	76	147608	196566
2047	77	137277	185457
2047	78	125506	174741
2047	79	117155	166332
2047	80	109566	159494
2047	81	103103	154529
2047	82	97187	149876
2047	83	91842	145791
2047	84	85566	140837
2047	85	78279	132930
2047	86	72558	128063
2047	87	67994	124858
2047	88	63706	120931
2047	89	57402	112610
2047	90	50137	102222
2047	91	42258	89001
2047	92	35599	77960
2047	93	28086	64037
2047	94	22499	53402
2047	95	17521	43234
2047	96	13344	34470
2047	97	9768	25888
2047	98	6933	19135
2047	99	4923	13869
2047	100	7704	23830
2048	0	141707	133813
2048	1	144122	136056
2048	2	146058	137890
2048	3	147605	139294
2048	4	148653	140323
2048	5	149228	140855
2048	6	149318	140995
2048	7	149063	140783
2048	8	148690	140382
2048	9	147998	139782
2048	10	147355	139196
2048	11	146872	138741
2048	12	146535	138425
2048	13	146594	138518
2048	14	146979	138912
2048	15	147775	139619
2048	16	148727	140579
2048	17	149912	141749
2048	18	150934	142903
2048	19	152109	144159
2048	20	153343	145494
2048	21	155140	147285
2048	22	157237	149401
2048	23	159125	151394
2048	24	160702	152916
2048	25	162883	155250
2048	26	161031	154592
2048	27	178104	170741
2048	28	185532	177813
2048	29	197947	189494
2048	30	206886	197417
2048	31	215178	206568
2048	32	206591	198355
2048	33	202179	193908
2048	34	203242	195309
2048	35	199322	191793
2048	36	208920	200245
2048	37	208408	199650
2048	38	219769	211105
2048	39	220072	213747
2048	40	215604	210666
2048	41	200605	196288
2048	42	190334	186239
2048	43	182910	179350
2048	44	177193	173192
2048	45	172807	170433
2048	46	174510	171989
2048	47	179540	177956
2048	48	183272	182883
2048	49	184113	184314
2048	50	189231	189330
2048	51	196020	197772
2048	52	202896	204913
2048	53	206712	211129
2048	54	217739	224135
2048	55	225867	232081
2048	56	232702	240669
2048	57	244998	253502
2048	58	247756	258635
2048	59	246648	259374
2048	60	249680	265950
2048	61	251273	268007
2048	62	258103	279116
2048	63	269398	293319
2048	64	273200	299695
2048	65	275258	306744
2048	66	262031	293667
2048	67	244657	279636
2048	68	243105	282156
2048	69	236255	276052
2048	70	222846	265673
2048	71	214967	259434
2048	72	208507	256826
2048	73	194887	243954
2048	74	181473	230176
2048	75	167531	217138
2048	76	154983	204438
2048	77	141700	192162
2048	78	131315	180855
2048	79	119593	169983
2048	80	111089	161234
2048	81	103316	153926
2048	82	96591	148289
2048	83	90347	142846
2048	84	84640	137896
2048	85	78191	132127
2048	86	70906	123668
2048	87	65189	118086
2048	88	60461	114080
2048	89	56136	109435
2048	90	50062	100826
2048	91	43202	90437
2048	92	35896	77717
2048	93	29841	67093
2048	94	23127	54239
2048	95	18220	44475
2048	96	13935	35353
2048	97	10409	27625
2048	98	7463	20305
2048	99	5187	14674
2048	100	8893	26848
2049	0	140098	132299
2049	1	142847	134845
2049	2	145127	136974
2049	3	146957	138724
2049	4	148384	140032
2049	5	149298	140936
2049	6	149708	141362
2049	7	149698	141378
2049	8	149378	141047
2049	9	148880	140587
2049	10	148131	139913
2049	11	147447	139309
2049	12	146938	138797
2049	13	146563	138480
2049	14	146591	138541
2049	15	146987	138918
2049	16	147758	139614
2049	17	148623	140587
2049	18	149768	141738
2049	19	150743	142905
2049	20	151922	144155
2049	21	153273	145495
2049	22	155053	147292
2049	23	157171	149446
2049	24	159075	151442
2049	25	160674	152990
2049	26	162877	155332
2049	27	161041	154673
2049	28	178096	170833
2049	29	185525	177885
2049	30	197958	189579
2049	31	206853	197494
2049	32	215140	206632
2049	33	206585	198395
2049	34	202132	193968
2049	35	203206	195322
2049	36	199282	191815
2049	37	208822	200215
2049	38	208242	199604
2049	39	219618	211022
2049	40	219828	213657
2049	41	215353	210582
2049	42	200328	196214
2049	43	190025	186125
2049	44	182547	179233
2049	45	176812	173045
2049	46	172377	170247
2049	47	174024	171801
2049	48	178990	177741
2049	49	182566	182607
2049	50	183353	184012
2049	51	188359	188946
2049	52	195002	197337
2049	53	201741	204466
2049	54	205380	210611
2049	55	216184	223497
2049	56	224094	231408
2049	57	230686	239839
2049	58	242658	252554
2049	59	245139	257579
2049	60	243821	258179
2049	61	246559	264582
2049	62	247867	266492
2049	63	254276	277403
2049	64	265039	291344
2049	65	268438	297476
2049	66	270050	304300
2049	67	256751	291069
2049	68	239340	276920
2049	69	237506	279168
2049	70	230472	272884
2049	71	217101	262288
2049	72	209027	255838
2049	73	202342	252870
2049	74	188731	239814
2049	75	175304	225909
2049	76	161426	212745
2049	77	148887	199902
2049	78	135650	187438
2049	79	125233	175976
2049	80	113497	164799
2049	81	104845	155663
2049	82	96884	147786
2049	83	89893	141407
2049	84	83387	135198
2049	85	77455	129446
2049	86	70935	123018
2049	87	63822	114131
2049	88	58089	108008
2049	89	53388	103355
2049	90	49060	98095
2049	91	43217	89306
2049	92	36801	79074
2049	93	30168	66973
2049	94	24653	56934
2049	95	18795	45257
2049	96	14523	36454
2049	97	10909	28390
2049	98	7976	21718
2049	99	5609	15614
2049	100	9946	29618
2050	0	138164	130497
2050	1	141243	133329
2050	2	143858	135772
2050	3	146029	137809
2050	4	147742	139468
2050	5	149029	140647
2050	6	149787	141448
2050	7	150084	141750
2050	8	150012	141641
2050	9	149572	141258
2050	10	149011	140716
2050	11	148224	140023
2050	12	147511	139367
2050	13	146969	138854
2050	14	146560	138502
2050	15	146598	138545
2050	16	146973	138916
2050	17	147656	139629
2050	18	148476	140571
2050	19	149583	141739
2050	20	150559	142899
2050	21	151856	144164
2050	22	153189	145501
2050	23	154983	147335
2050	24	157126	149494
2050	25	159054	151529
2050	26	160667	153057
2050	27	162884	155423
2050	28	161047	154771
2050	29	178118	170923
2050	30	185543	177967
2050	31	197948	189666
2050	32	206836	197559
2050	33	215141	206668
2050	34	206512	198443
2050	35	202117	193975
2050	36	203169	195350
2050	37	199207	191805
2050	38	208661	200166
2050	39	208104	199543
2050	40	219370	210931
2050	41	219581	213565
2050	42	215045	210502
2050	43	199979	196087
2050	44	189656	186003
2050	45	182168	179067
2050	46	176380	172855
2050	47	171899	170069
2050	48	173493	171607
2050	49	178307	177481
2050	50	181824	182302
2050	51	182504	183649
2050	52	187387	188535
2050	53	193917	196906
2050	54	200461	203969
2050	55	203925	210031
2050	56	214510	222851
2050	57	222166	230625
2050	58	228524	238950
2050	59	240110	251555
2050	60	242341	256393
2050	61	240794	256857
2050	62	243238	263118
2050	63	244222	264899
2050	64	250215	275536
2050	65	260460	289217
2050	66	263393	295129
2050	67	264656	301617
2050	68	251234	288281
2050	69	233870	273996
2050	70	231755	276009
2050	71	224584	269437
2050	72	211145	258693
2050	73	202902	251956
2050	74	196006	248642
2050	75	182384	235403
2050	76	168961	221388
2050	77	155115	208063
2050	78	142575	195039
2050	79	129432	182456
2050	80	118918	170676
2050	81	107174	159168
2050	82	98370	149500
2050	83	90214	140999
2050	84	83040	133896
2050	85	76373	127003
2050	86	70323	120607
2050	87	63887	113632
2050	88	56911	104495
2050	89	51328	97959
2050	90	46717	92752
2050	91	42421	86997
2050	92	36851	78205
2050	93	30963	68252
2050	94	24965	56943
2050	95	20076	47592
2050	96	15019	37156
2050	97	11400	29339
2050	98	8378	22377
2050	99	6001	16759
2050	100	11010	32338
2051	0	136025	128463
2051	1	139318	131541
2051	2	142260	134256
2051	3	144769	136608
2051	4	146822	138560
2051	5	148387	140091
2051	6	149517	141166
2051	7	150174	141831
2051	8	150394	142014
2051	9	150211	141851
2051	10	149704	141390
2051	11	149098	140826
2051	12	148292	140083
2051	13	147545	139423
2051	14	146963	138876
2051	15	146568	138507
2051	16	146586	138544
2051	17	146869	138926
2051	18	147515	139616
2051	19	148290	140576
2051	20	149403	141729
2051	21	150493	142918
2051	22	151766	144165
2051	23	153133	145541
2051	24	154941	147392
2051	25	157102	149581
2051	26	159041	151608
2051	27	160684	153139
2051	28	162904	155526
2051	29	161069	154873
2051	30	178164	171029
2051	31	185549	178051
2051	32	197959	189735
2051	33	206840	197595
2051	34	215075	206718
2051	35	206476	198462
2051	36	202070	194004
2051	37	203104	195333
2051	38	199079	191762
2051	39	208525	200115
2051	40	207893	199467
2051	41	219130	210837
2051	42	219246	213485
2051	43	214675	210352
2051	44	199568	195960
2051	45	189249	185831
2051	46	181722	178878
2051	47	175899	172671
2051	48	171383	169881
2051	49	172854	171357
2051	50	177588	177200
2051	51	181008	181950
2051	52	181572	183242
2051	53	186366	188131
2051	54	192684	196448
2051	55	199066	203414
2051	56	202353	209446
2051	57	212684	222094
2051	58	220092	229795
2051	59	226189	238007
2051	60	237412	250412
2051	61	239367	255111
2051	62	237560	255455
2051	63	239690	261565
2051	64	240364	263131
2051	65	245926	273551
2051	66	255621	286942
2051	67	258179	292577
2051	68	259018	298761
2051	69	245554	285278
2051	70	228242	270918
2051	71	225883	272557
2051	72	218474	265791
2051	73	204996	254797
2051	74	196592	247783
2051	75	189472	244132
2051	76	175834	230753
2051	77	162433	216557
2051	78	148587	203044
2051	79	136081	189915
2051	80	122967	177019
2051	81	112347	164899
2051	82	100610	152953
2051	83	91639	142704
2051	84	83372	133589
2051	85	76100	125865
2051	86	69380	118434
2051	87	63395	111493
2051	88	57027	104138
2051	89	50353	94852
2051	90	44978	88016
2051	91	40432	82337
2051	92	36207	76301
2051	93	31046	67618
2051	94	25658	58109
2051	95	20346	47676
2051	96	16095	39156
2051	97	11813	29985
2051	98	8783	23184
2051	99	6313	17299
2051	100	12075	35205
2052	0	133697	126263
2052	1	137181	129517
2052	2	140345	132478
2052	3	143176	135098
2052	4	145572	137360
2052	5	147461	139177
2052	6	148886	140622
2052	7	149907	141549
2052	8	150486	142096
2052	9	150596	142226
2052	10	150346	141982
2052	11	149789	141501
2052	12	149166	140881
2052	13	148323	140141
2052	14	147544	139442
2052	15	146970	138883
2052	16	146554	138508
2052	17	146484	138551
2052	18	146732	138918
2052	19	147326	139622
2052	20	148114	140566
